id,anchor,target,context,title,label
315d8cf6d80fc7e8,arrange in fashion,arrange in linear fashion,B21,mechanical metal-working without essentially removing material; punching metal,0.5
49c1eee835852d80,previously captured image,captured tiger,H04,electric communication technique,0.0
b89cd4b4f331a181,boom hydraulic cylinder,boom cylinder,E02,hydraulic engineering; foundations; soil shifting,0.5
d4c963066157251f,pressure signal,measured pressure,B65,conveying; packing; storing; handling thin or filamentary material,0.5
286d80f9e4169308,substituted carboxylic,aromatic,C07,organic chemistry,0.25
7c2b0364de3bb0c4,voltage values,labeled diagram,B01,physical or chemical processes or apparatus in general,0.0
16d6cbdcdbdbf5f6,retinal tissue,retina tissue,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
bfd8b2771874ee61,post hole diggers,diggers,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
51951b4e92c45238,sustained delivery,systemic infusion,A61,medical or veterinary science; hygiene,0.25
12c764d49638fdb5,siloxane based,siloxane,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.75
6e723d2025770bad,flow openings,passages,G01,measuring; testing,0.5
2f6885638bb25eea,time domain equalization,frequency evaluation,H03,basic electronic circuitry,0.5
be1bb2453aa960de,vegfr2,patient,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
f237fdfb28185bed,equip with blocks,set up with blocks,B23,machine tools; metal-working not otherwise provided for,0.75
de29d1ba6f891649,panel frame,automatic processing apparatus,C25,electrolytic or electrophoretic processes; apparatus therefor,0.25
d1d8595810c29311,weldability,improve weldability,H01,basic electric elements,0.5
088b338a2dfc2ee0,mat sections,mat portion,A63,sports; games; amusements,0.5
45d1d9d0e38223a0,target pointer,counter pointer,G06,computing; calculating; counting,0.5
1546dabd3d200bdd,metatarsal bones,edges,A43,footwear,0.0
49b144ff6f815e51,weldability,high frequency welding,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
77bda4ff9f29d572,inner contact,contact inner surface,B60,vehicles in general,0.5
57ef839b6e456a6c,shaped substrates,plate like substrates,H01,basic electric elements,0.5
1c9d8930ad18817e,estimated amount,determine estimated amount,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
878224e2b4633db4,rotor stages,cam assembly,F01,machines or engines in general; engine plants in general; steam engines,0.25
2ec56aafc946a548,tubular billet,workpiece,B21,mechanical metal-working without essentially removing material; punching metal,0.25
21cbeafe1b4d2400,relational formula,relational calculation,B61,railways,0.75
7cc172cfb76f7be2,retaining insert,clipper,F01,machines or engines in general; engine plants in general; steam engines,0.25
80556d40bb751c62,parallel force,side directional force,F28,heat exchange in general,0.5
f6296bf836198de4,lifting finger,finger nails,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
e93534155762a4be,lamination method,operating procedure,B32,layered products,0.0
139e82e9f63284d8,mentioned conveyor,conveyor,B22,casting; powder metallurgy,0.5
ff0bf0982bc222bd,water propeller,propeller,B63,ships or other waterborne vessels; related equipment,0.5
59ecb9c89d37c8a3,voltage patterns,voltage of patterns,G06,computing; calculating; counting,1.0
8d81053619302157,cathode layer,cathode electrolyte layer,B01,physical or chemical processes or apparatus in general,0.75
33a501a604940a34,elastic assembly,air member,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
bbc14bc90f9db836,beam traveling direction,scanning direction,H05,electric techniques not otherwise provided for,0.25
d61bad70f40fc5bd,offset table,correction storage unit,H04,electric communication technique,0.25
5b75104fbea034c5,hybrid system,multilayer of nanocrystals,H01,basic electric elements,0.25
31dfac6575dadd0b,multiplexed data,multiplexed data bit,H04,electric communication technique,0.5
18cabac3dbf05fde,cathode layer,separator layer,G01,measuring; testing,0.5
bca9f96f6d0247e6,composite slurry,emulsion,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
363a7e652b6aecfb,carry by platform,carry platform,E02,hydraulic engineering; foundations; soil shifting,1.0
b8b6999b194a1da5,cathode layer,electrolyte layer,B01,physical or chemical processes or apparatus in general,0.5
f53dc5de495deff1,interconnect site,interconnect pad,H01,basic electric elements,0.75
338cddb4829883ce,sealable adhesive,seal with adhesive,B65,conveying; packing; storing; handling thin or filamentary material,0.75
c35c36e482eece6e,interconnect site,electrical pad formed,H01,basic electric elements,0.25
a6087e2aae285e3c,foot side,football stadium,A43,footwear,0.0
489e2f8c491956dc,wave generation,waveform generating,H03,basic electronic circuitry,1.0
e881e9f556d50676,perfluoroalkyl group,medical group,B23,machine tools; metal-working not otherwise provided for,0.0
e80f74081cc9f713,track temperature,detect,G05,controlling; regulating,0.5
13e7cba4fd5acbac,photocleavable linker,link editor,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
91f0a56215526c27,network load information,congestion load information,H04,electric communication technique,0.25
08af775912637f0f,coaxial cable transmission,coaxial transmission line,H02,generation; conversion or distribution of electric power,0.75
d73e7ffc6f3592fe,retaining insert,retaining insertion,H01,basic electric elements,1.0
9ec5508cdd75a354,ply tire,seal rings,B29,working of plastics; working of substances in a plastic state in general,0.25
3eb7ed0ef2d7f7f6,insert nucleic acid,nucleic acid sequence,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
6ceaf0afc558647c,propyl bromide,pyrrolidone,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
9b7c7ec3508ed418,dry corn,dried kernels,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.75
c1757b27f995b842,energy storage spring,storage container,G04,horology,0.0
bf6221eb045724c3,connecting lines,circuit means,G08,signalling,0.5
c4af2dcf1efc4763,associated log,lower facing wedge,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
26930ef08dc062a8,speed control means,braking mechanism,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
7209d9df8c4b63ae,shaped substrates,plastics material,H01,basic electric elements,0.25
6c687f39d9a51a2a,light sensitive composition,skin layer,C07,organic chemistry,0.0
18bcabad478d9b18,feed control valve,boiler,F41,weapons,0.25
91cc227cef010238,turbine machine,aircraft turbine machine,B64,aircraft; aviation; cosmonautics,0.5
5b0f96fd0ea0974e,demodulator,electronic circuit to recover the information,B65,conveying; packing; storing; handling thin or filamentary material,0.5
581e923406d59870,hanging ring,strap,B65,conveying; packing; storing; handling thin or filamentary material,0.25
f65b0c8480df7383,retainer bolts,retainer,B29,working of plastics; working of substances in a plastic state in general,0.5
27b5b2692700981f,finger actuator,actuating lever,E05,locks; keys; window or door fittings; safes,0.5
96cfb9e1753459a9,operator identification information,include operator identification,H04,electric communication technique,0.5
0a7fbd44924c0b96,carry by platform,receive by platform,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
957e694a38e0039b,chirped optical,generated,G06,computing; calculating; counting,0.25
f51f6584afcfc916,enclose with openings,open room,F21,lighting,0.0
e65216b517843dc8,multiplexed data,demultiplexer,H04,electric communication technique,0.25
2e522eccbdf50367,upper clamp arm,upper clamp member,A61,medical or veterinary science; hygiene,0.75
bb3d7e2da9bc79b8,free diameter,diameter index safety system,B21,mechanical metal-working without essentially removing material; punching metal,0.0
a6666d21840fc1bb,encapsulated pigment,encapsulated phthalocyanine,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
f0ee62deed5e4455,brake arms,tension cables,A63,sports; games; amusements,0.25
a5698ca7fc346769,shaped substrates,segments,B24,grinding; polishing,0.25
b39378bec2d94a5e,pillaring,collection,B01,physical or chemical processes or apparatus in general,0.0
ba221c1a5e1caa3e,regeneration agent,composition,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
435fe1f1b04a5513,retinal tissue,blurred vision,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
c7006d21d0805a42,data tree,body header,G06,computing; calculating; counting,0.0
1c8aef8dba9ce4f8,different conductivity,oxide ion conductor,H02,generation; conversion or distribution of electric power,0.25
804d81357f95f18c,activating position,heater tray,B65,conveying; packing; storing; handling thin or filamentary material,0.25
74edceb0a1256549,portable radio communication,radio frequency communication,H04,electric communication technique,0.5
e47cb7bd155b682e,form between direction,parallel direction,H03,basic electronic circuitry,0.5
a1f58cb83cd8aaaf,brake arms,brake members,A63,sports; games; amusements,0.5
3db0c81b633c9bd1,dispersed powder,seeds dispersed,B29,working of plastics; working of substances in a plastic state in general,0.0
72df38fd586e6a63,oxygen value,fuel limit,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
75ac4f9a57e95ec8,abnormal position,operating abnormality,E03,water supply; sewerage,0.5
ad4b8691998ba572,movement directions,vibration,B23,machine tools; metal-working not otherwise provided for,0.25
8454546dcdba858f,hinge mechanisms,electrolyte detachment mechanism,E05,locks; keys; window or door fittings; safes,0.0
551c51d1266021d5,dissolve in solvent system,political system,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.0
4a861b8c2da0fb28,her2 targeted,fr targeting,A61,medical or veterinary science; hygiene,0.0
c0e72fed37e94e9a,arrange in fashion,order cancel,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.0
2ff0f4a65749a983,associated log,dark red corn straw dye,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
b3bd673542e0c730,pen based computer,pen based tablet computer,H04,electric communication technique,0.75
4ca9dcd4619bb26d,engage clamp,attaching unit,H01,basic electric elements,0.75
0765e6dbf8ad0454,gas leak,gas leak detector,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
8c9de8488bd57ea3,coaxial cable transmission,coaxial transmission,H03,basic electronic circuitry,0.75
6bdaf1ab2eb8b934,previously captured image,previously captured images,G01,measuring; testing,1.0
7995f33cc71c9d83,return structure,brake,B62,land vehicles for travelling otherwise than on rails,0.25
d7e678b5a711dc4a,rotor stages,stator stage,F01,machines or engines in general; engine plants in general; steam engines,0.25
80fb58506e0de541,pressure detection,converting,D03,weaving,0.0
0aabc99ee3b903ed,material formation,ceramic characteristics,H01,basic electric elements,0.5
64e20563e40a023c,melt coating,melt wax coating,B41,printing; lining machines; typewriters; stamps,0.5
6bdd1d05ffa3401e,abatement,emission abatement,H04,electric communication technique,0.5
858715fc13e7f9a4,pulverulent material,residue pulverulent material,G01,measuring; testing,0.75
76dc46b323401467,inorganic hybrid,organic and inorganic molecular interaction,B01,physical or chemical processes or apparatus in general,0.5
5d2ce14ad7641e6d,gutters,cover gutters,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.75
4de77681cf545599,battery heater,dc battery heater,H01,basic electric elements,0.5
185ca3b9aebc40ab,gas leak,gas leak detection,G08,signalling,0.5
e9ce0059e0db62e9,accept information,display information,A45,hand or travelling articles,0.5
856ac8bad83b1e24,source voltage,current drop,G06,computing; calculating; counting,0.25
666dbbc0c58ea45b,air flow line,air side,B63,ships or other waterborne vessels; related equipment,0.5
31faf4c6f45def6a,rhodium carbonyl,polymeric compounds,C01,inorganic chemistry,0.0
4fcccc3ed9b5cd33,wedge device,metal device,E01,"construction of roads, railways, or bridges",0.5
6c9f21d74145bf87,intruder detection,smoke detection system,B60,vehicles in general,0.0
943001e1e00b6bc4,speed control means,electronic drive controller,G05,controlling; regulating,0.25
307eb9a55455fec5,turbine machine,helicopter,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.5
5972521bc86cc01c,perform desired action,wireless action point,B23,machine tools; metal-working not otherwise provided for,0.0
02331366bb66346d,based method,enhancement system,G01,measuring; testing,0.25
6d0969d684969ed1,source voltage,clamp voltage,G06,computing; calculating; counting,0.5
aae32619085c84b8,transmit over interface,transmit interface,H04,electric communication technique,0.5
62cedd1df036df8f,free diameter,forming diameter,B21,mechanical metal-working without essentially removing material; punching metal,0.5
83e173fa34b9f123,punch face,face cream,B21,mechanical metal-working without essentially removing material; punching metal,0.0
a43b2bae78c0e8b8,carpet tiles,products,B65,conveying; packing; storing; handling thin or filamentary material,0.25
20baed4690ce5e58,speed control means,speed control of dc motor,G05,controlling; regulating,0.5
de646142235a8ed5,source voltage,current source voltage,G11,information storage,0.75
eb278bb56c6725c9,battery cell assembly,electromechanical communication apparatus,F28,heat exchange in general,0.25
fa77ae051d263b8b,package member,package,B65,conveying; packing; storing; handling thin or filamentary material,0.5
6fc13463cb5957d6,personage,nature,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
ee5a29661ca1bb53,pulsed plasma,plasma transplantation,H05,electric techniques not otherwise provided for,0.0
46cb0f5d2cd54bd8,chirped optical,chirp,G06,computing; calculating; counting,0.5
99ebf43556eef5c7,form by electroforming,electron,D01,natural or man-made threads or fibres; spinning,0.0
f2e508c945b87133,source voltage,motor vehicle,H05,electric techniques not otherwise provided for,0.0
1f1cc4b472d39e36,sheet supply roller,metal sheet,H04,electric communication technique,0.25
b2984750a8262238,average impact,average impact,B32,layered products,1.0
d7f5fcb25ffa584a,extracting process,video extraction,C13,sugar industry,0.0
2dff11db0ed774bf,comfortability,foot wearing,A41,wearing apparel,0.0
5d393c6d3a6d85ce,flexible membrane,semipermeable material,H02,generation; conversion or distribution of electric power,0.25
6253d34c748e0037,smooth outer surface,cylindrical shape,B60,vehicles in general,0.25
ec18d8cafb88dc1d,air flow line,flow velocity,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.5
b7e9e67ff952217f,selection logic,selector,G11,information storage,0.5
a2dbc8cdab93012b,power conversion control,conversion table,H02,generation; conversion or distribution of electric power,0.0
598e155859ccc635,personage,person of rank,A63,sports; games; amusements,0.5
c4a79825f8c9daaf,lifting load,lifting forces,E01,"construction of roads, railways, or bridges",0.5
6c058949ceca4857,acid absorption,oxide scrubbing,B08,cleaning,0.25
205074dc2756feeb,gripping layer,flexible grip layer,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
894c7f8a4522bbad,siloxane based,silicone based,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
1b4d79c285ba330b,accept information,data set,A45,hand or travelling articles,0.25
bafda96a0ad87fbb,organic starting,organic starting material,C07,organic chemistry,0.5
38b403a5782cbdb0,wave generation,support generation,A63,sports; games; amusements,0.5
6082d4470d52c0ca,conductor particles,coil,H05,electric techniques not otherwise provided for,0.25
ec7b735b3ed3b042,previously captured image,captured digital image,G01,measuring; testing,0.5
c2bc8c62f5925261,average pore size,beam tool pathing,B24,grinding; polishing,0.25
e28758423305b605,water intake,cooling water intake,B63,ships or other waterborne vessels; related equipment,0.5
8d4b3d741e73dad5,surface altering agent,fluorine,C01,inorganic chemistry,0.25
51da4ca78be17b5a,activating position,protected link,G06,computing; calculating; counting,0.25
bcc400a51905b74f,propyl bromide,hydroxy acid,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.25
ea4668cc52c4e8cf,dual clutch,conventional dual arrangement,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
3ab56ba9bd675609,terephthalate polyester,isocyanate,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
499c789f4464d18e,brush guard,brush bristles,B60,vehicles in general,0.0
12012f98fb686844,coupling factor,coefficient ratio coefficient,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
782258f196a763a8,maintain oxygen level,blood level,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
41c9336caf76f8f7,generate in layer,layer by layer manufacturing,G02,optics,0.75
002778447eab0a5e,weldability,wear resistance,C25,electrolytic or electrophoretic processes; apparatus therefor,0.25
73c28f3b50bf98c0,well pump,suction,E21,earth drilling; mining,0.25
386048e76369ab8a,blooming drains,gate vector,H01,basic electric elements,0.0
07753cc6295f171d,reflection type liquid crystal display,reflection type lcd crystal,G02,optics,0.5
e7020c86dd6045b6,lifting load,load,E01,"construction of roads, railways, or bridges",0.5
effa3471c7774003,receive acceleration,interia,G05,controlling; regulating,0.5
d8d3ceec92010cc1,vco circuit,crystal formation,H03,basic electronic circuitry,0.0
bd005c7c93ec3615,rocker lever,pair,B61,railways,0.25
83667b3dd8163e84,content analysis,data collection,H04,electric communication technique,0.25
cbd4ca174b4fd351,upper clamp arm,front of the frame,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
c98b43da3510f03a,perfluoroalkyl group,group of neutral wire,B23,machine tools; metal-working not otherwise provided for,0.0
2aa023f6d92fb618,insulation sleeve,sleeve valve,H01,basic electric elements,0.0
773462b727a194b8,pulsed plasma,plasma jet engine,H05,electric techniques not otherwise provided for,0.0
bafc9e9d4acd13b9,vibratory actuator,vibrating member,H02,generation; conversion or distribution of electric power,0.5
27a50fab881f0214,polls,bits,G01,measuring; testing,0.25
69479b13522cf593,polls,stainless steel,B21,mechanical metal-working without essentially removing material; punching metal,0.25
0747446d708961b0,flux regulator,flaxseed,H02,generation; conversion or distribution of electric power,0.0
5f504714d7d7d64d,axle boxes,connections,E21,earth drilling; mining,0.25
bbded0b38f47cfc4,idle mixture,idle python,F02,combustion engines; hot-gas or combustion-product engine plants,0.0
266ea227419ff876,weldability,interest,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.0
de842a6aeb2f5786,pressure signal,pressure indicator,B65,conveying; packing; storing; handling thin or filamentary material,0.5
5508d7307d31fc1c,container opener,container programming language,B65,conveying; packing; storing; handling thin or filamentary material,0.0
116e2fd93bd0df07,free fatty acid,ulcer,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
d62b9a6063461645,glycitin,glycosyloxyisoflavon,B01,physical or chemical processes or apparatus in general,0.5
8b89306c010af2cc,displacement mechanism,post,B60,vehicles in general,0.25
9cfa6cf8ea5c9502,request buffer,memory request module,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
87c9433dd134836a,punch face,punch faces,B21,mechanical metal-working without essentially removing material; punching metal,0.75
36495441d9162bcc,pen based computer,remote device,H04,electric communication technique,0.25
06490b55c440b9f2,undulation,smoothly falling,B31,"making articles of paper, cardboard or material worked in a manner analogous to paper; working paper, cardboard or material worked in a manner analogous to paper",0.5
fe6fc2ea846096b3,speed control means,detection device,H02,generation; conversion or distribution of electric power,0.25
3808451d4b75c073,water intake,water intake,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",1.0
64c09de6196d2970,pneumatic logic,binary logic,F28,heat exchange in general,0.0
318433afe9cf365e,rocker lever,hollow piston,E05,locks; keys; window or door fittings; safes,0.25
fcb10bb06fdf15a0,voltage values,correlation values,B01,physical or chemical processes or apparatus in general,0.25
4ee54ce11b1b73a5,strand conveyor,virus strand,B65,conveying; packing; storing; handling thin or filamentary material,0.0
7c0132a1718f72cd,dna strand,dna attached,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
8ffdb410014f2f1a,photocleavable linker,peptide,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
3f916630c5276a8e,lifting finger,new member,G11,information storage,0.0
2f04fe07c373208b,generate in layer,produce in layers,H01,basic electric elements,0.75
6b0317aac20324dc,cable securing,rope,H01,basic electric elements,0.25
8af78e4d6bd0b38d,main pulse laser,post pulsed laser,H05,electric techniques not otherwise provided for,0.5
9cb8961d472be828,offset table,offset map,H04,electric communication technique,0.75
60fad8b12bd9cfc2,brush guard,trailer,B66,hoisting; lifting; hauling,0.25
9426fcd9b792287c,crank,crank shaft,D01,natural or man-made threads or fibres; spinning,0.5
e437249e021daea7,el display,el light emitting,G02,optics,0.5
f193ba08a9881eaa,glycitin,iso,C07,organic chemistry,0.0
676267e95902a4f3,operating channel,news channel,H04,electric communication technique,0.0
abbe983d0f3d517e,illumination condition,illumination shape,B60,vehicles in general,0.5
4c9dde1c98861e8c,surface altering agent,physically active,C01,inorganic chemistry,0.0
ffaf9b314cef06e0,regeneration agent,aqueous regenerant solution,B01,physical or chemical processes or apparatus in general,0.5
86d3b39f0e9f5060,terephthalate polyester,polymorphism definition,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.0
dce5789c072d9860,undulation,inclination,H03,basic electronic circuitry,0.5
baac1a7641bbf781,gold alloy,adjuvants,B01,physical or chemical processes or apparatus in general,0.0
5a184cb9731bf5b8,switch swm,single wire multiswitch,G02,optics,0.75
f3834b89d3c22846,azabicyclo,laughing gas,C07,organic chemistry,0.0
7cbcb30ea42eb94e,elastic assembly,electromagnet,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
8e30f28774ac326a,elastic assembly,return means,A43,footwear,0.25
940c5f5988492d6e,broadband information,dial up connection,H04,electric communication technique,0.25
83b115be132ec209,terephthalate polyester,terephthalate,B29,working of plastics; working of substances in a plastic state in general,0.5
63c942d350c9e93a,scratch coating,plastic coating,A63,sports; games; amusements,0.25
6c43fc7a27368821,nozzle receptacle,mold,B29,working of plastics; working of substances in a plastic state in general,0.25
3fea59e0d0d7b008,speed control means,speed regulator,G05,controlling; regulating,0.75
84b77211e12f034e,main lane,merging lane,G08,signalling,0.5
9cfd7cc1f7b9bec2,estimated amount,total amount,G06,computing; calculating; counting,0.5
9fd144adec819747,content analysis,data analysis,D21,paper-making; production of cellulose,0.0
fa422e629bd431c7,split into flows,split flow arrangement,H04,electric communication technique,0.5
d9757905c587dd34,oil tankers,crude oil tankers,B63,ships or other waterborne vessels; related equipment,0.5
f8677f1985356899,brush guard,guard,B60,vehicles in general,0.5
069b11aa17fb4158,pulping apparatus,fabric,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
88cbef54c41bf51e,arm design,blood vessel design,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
596fa6dddafc1429,base fuels,ethanolgasoline blends,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
a5d4094637962980,double planetary gear,gear,B60,vehicles in general,0.25
61b8a6dcd2911d5c,methoxyethylamine,metal electrode,C07,organic chemistry,0.0
143d74206c4f0373,source voltage,power source,H05,electric techniques not otherwise provided for,0.25
4adcd2000a736f3e,outer cylindrical electrode,outer tubular electrode,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.75
c0af88c99bdf0e76,cervical support,mattress,A61,medical or veterinary science; hygiene,0.5
6a0b89afd234e793,contact cable,contact person,H01,basic electric elements,0.0
61c716a6e39146bb,dna strand,protein,G06,computing; calculating; counting,0.25
479c839b96bda448,air vent openings,air openings,B60,vehicles in general,0.5
d838672242b47f8a,equipment unit,unit fraction,H02,generation; conversion or distribution of electric power,0.0
b17e2ecbfdb1de01,gate insulator film,slew rate,H01,basic electric elements,0.0
12d249d5d7e2fc58,pressure detection,combustion oscillation operation,F23,combustion apparatus; combustion processes,0.25
86ff0fa4d9763786,lower trunnion,lower trunnion,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,1.0
07f12ad80d8d050b,smooth outer surface,smooth outer diameter,B60,vehicles in general,0.5
8e9f9b42c5f23433,data tree,node controllers,G06,computing; calculating; counting,0.5
d3fbb45eae5e3bbb,pressure signal,signal signals,B65,conveying; packing; storing; handling thin or filamentary material,0.5
83d933b1ff847e29,displacement mechanism,lifting system,B60,vehicles in general,0.25
9f9b396b53dd4cb1,square lattice,lattice arrangement,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
ee3128833645f529,elastic assembly,articulated assembly pivotally,E04,building,0.5
f104363dd2afff02,rotate on its longitudinal axis,move along its longitudinal axis,E06,"doors, windows, shutters, or roller blinds in general; ladders",0.5
58bc023a17b2eef3,stationary rod,absorbent,D01,natural or man-made threads or fibres; spinning,0.0
3fd81797c3b17fba,source voltage,gate current drop,G06,computing; calculating; counting,0.5
43052e42ddd8dece,azabicyclo,vince lactam,G01,measuring; testing,0.5
e54d2c1e22c9c445,lifting finger,lifting arm,G11,information storage,0.5
adaa71de2e893bbb,acid absorption,soil water absorption,B08,cleaning,0.0
ca6e8e0fb0451020,opaque walls,opaque partition,B29,working of plastics; working of substances in a plastic state in general,0.75
5ac33fb0015dfcb4,slip segment,slip,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
977a0429ca2f7dc4,useful metal,ductile material,C07,organic chemistry,0.25
90852ea6c78005df,collator,collator portion,B65,conveying; packing; storing; handling thin or filamentary material,0.5
895dfd9c5415288d,aluminium compounds,boron nitride,C07,organic chemistry,0.25
d077f3a96d7ec5d5,adjustable multiple,hand machine tool,B25,hand tools; portable power-driven tools; manipulators,0.25
1655ec5f0f7e8d00,pressure signal,pressure indicator,B61,railways,0.75
ed4a282e7990b286,gold alloy,silver,A61,medical or veterinary science; hygiene,0.25
55f2acb492410d49,sprayed,identification marking,B41,printing; lining machines; typewriters; stamps,0.25
6a90b18b092c4965,fiber slack,fiber optic cable slack,H04,electric communication technique,0.75
c04c12bf050d691d,oxygen lean,oxygen barrier layers,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
522c1551cb8dbf4a,battery cell assembly,human cell,F28,heat exchange in general,0.0
75d47d5c35333c56,display object,display objects,A63,sports; games; amusements,1.0
6d2fcf5c21ba0adc,hanging ring,phone ring,A46,brushware,0.0
1b78a45af02b90ce,surgical gloves,industrial grade gloves,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
aa40ca93cdec320e,transition member,transition wall,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
bdaa9629f7dec7b7,rear adjustment,rear clearance,E05,locks; keys; window or door fittings; safes,0.5
f735ca7ebf0931e0,movement directions,movement paths,B23,machine tools; metal-working not otherwise provided for,0.75
0e38553659cdd017,top surface member,support substrate,H01,basic electric elements,0.5
3774cce1f37e7d4b,board id,thickness superimposed image,G01,measuring; testing,0.0
b06fe30863079d94,blooming drains,directing excess charge,H04,electric communication technique,0.25
207a35846e7ddfa4,sand formation,chemical formation,E21,earth drilling; mining,0.0
e2e5aa1870546ef4,fire ring,seal,E04,building,0.25
a7b0023d219e9076,vco circuit,control circuit,H03,basic electronic circuitry,0.5
7a93e24f1946c1e4,pulse width modulated control,control signal pulse,G02,optics,0.5
2fb08f63fdb9faab,inner contact,contacting the server,D21,paper-making; production of cellulose,0.0
60ddf96bad3e707c,illumination condition,brightness control,B60,vehicles in general,0.25
8ad62999bcf19911,chemical activity,molecule,B01,physical or chemical processes or apparatus in general,0.25
774f1fac5cf5ac2b,operating channel,work channel,G07,checking-devices,0.75
8a24df46f704210e,conduct cables,cable system,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
30f133666127dec9,consist of selection,not selecting,A63,sports; games; amusements,0.25
a57b2abaca50d786,materially less,less,H01,basic electric elements,0.5
5a2131e73acb910d,embedding groove,embedding openings,B25,hand tools; portable power-driven tools; manipulators,0.75
63f860edc1f40354,rotary section,fixed section,B21,mechanical metal-working without essentially removing material; punching metal,0.25
1af3035ddc007a87,vco circuit,frequency clock circuit,H03,basic electronic circuitry,0.25
2d00914ddb381e54,dispersed powder,divided aluminum powder,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
